4.2983 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
55.5418 	EXP 	New trial (rep=0, index=3): OrderedDict([('cond', 1), ('flash_n', 2), ('flash_play_1', 1), ('flash_play_2', 1), ('beep_n', 0), ('beep_play_1', 0), ('beep_play_2', 0)])
55.5462 	DATA 	Keypress: 0
55.5551 	EXP 	text: autoDraw = False
55.5551 	EXP 	fixation_stim: autoDraw = True
56.0671 	EXP 	fixation_stim: autoDraw = False
56.0671 	EXP 	fixation_stim: autoDraw = False
56.0671 	EXP 	stim_flash_1: autoDraw = True
56.0816 	EXP 	stim_flash_1: autoDraw = False
56.1292 	EXP 	stim_flash_2: autoDraw = True
56.1452 	EXP 	stim_flash_2: autoDraw = False
56.1452 	EXP 	stim_flash_1: autoDraw = False
56.1452 	EXP 	stim_flash_2: autoDraw = False
56.1452 	EXP 	text: autoDraw = True
57.0991 	EXP 	New trial (rep=0, index=4): OrderedDict([('cond', 3), ('flash_n', 1), ('flash_play_1', 1), ('flash_play_2', 0), ('beep_n', 1), ('beep_play_1', 1), ('beep_play_2', 0)])
57.1037 	DATA 	Keypress: 2
57.1264 	EXP 	text: autoDraw = False
57.1264 	EXP 	fixation_stim: autoDraw = True
57.6283 	EXP 	fixation_stim: autoDraw = False
57.6283 	EXP 	fixation_stim: autoDraw = False
57.6283 	EXP 	stim_flash_1: autoDraw = True
57.6465 	EXP 	stim_flash_1: autoDraw = False
57.6794 	EXP 	stim_flash_2: autoDraw = True
57.6962 	EXP 	stim_flash_2: autoDraw = False
57.6962 	EXP 	stim_flash_1: autoDraw = False
57.6962 	EXP 	stim_flash_2: autoDraw = False
57.6962 	EXP 	text: autoDraw = True
59.0299 	EXP 	New trial (rep=0, index=5): OrderedDict([('cond', 7), ('flash_n', 2), ('flash_play_1', 1), ('flash_play_2', 1), ('beep_n', 2), ('beep_play_1', 1), ('beep_play_2', 1)])
59.0339 	DATA 	Keypress: 1
59.0473 	EXP 	text: autoDraw = False
59.0473 	EXP 	fixation_stim: autoDraw = True
59.5616 	EXP 	fixation_stim: autoDraw = False
59.5616 	EXP 	fixation_stim: autoDraw = False
59.5616 	EXP 	stim_flash_1: autoDraw = True
59.5783 	EXP 	stim_flash_1: autoDraw = False
59.6115 	EXP 	stim_flash_2: autoDraw = True
59.6282 	EXP 	stim_flash_2: autoDraw = False
59.6282 	EXP 	stim_flash_1: autoDraw = False
59.6282 	EXP 	stim_flash_2: autoDraw = False
59.6282 	EXP 	text: autoDraw = True
60.1699 	EXP 	New trial (rep=0, index=6): OrderedDict([('cond', 6), ('flash_n', 1), ('flash_play_1', 1), ('flash_play_2', 0), ('beep_n', 2), ('beep_play_1', 1), ('beep_play_2', 1)])
60.1759 	DATA 	Keypress: 2
60.1844 	EXP 	text: autoDraw = False
60.1844 	EXP 	fixation_stim: autoDraw = True
60.7014 	EXP 	fixation_stim: autoDraw = False
60.7014 	EXP 	fixation_stim: autoDraw = False
60.7014 	EXP 	stim_flash_1: autoDraw = True
60.7145 	EXP 	stim_flash_1: autoDraw = False
60.7615 	EXP 	stim_flash_2: autoDraw = True
60.7782 	EXP 	stim_flash_2: autoDraw = False
60.7782 	EXP 	stim_flash_1: autoDraw = False
60.7782 	EXP 	stim_flash_2: autoDraw = False
60.7782 	EXP 	text: autoDraw = True
61.5309 	EXP 	New trial (rep=0, index=7): OrderedDict([('cond', 4), ('flash_n', 2), ('flash_play_1', 1), ('flash_play_2', 1), ('beep_n', 1), ('beep_play_1', 1), ('beep_play_2', 0)])
61.5349 	DATA 	Keypress: 1
61.5483 	EXP 	text: autoDraw = False
61.5483 	EXP 	fixation_stim: autoDraw = True
62.0614 	EXP 	fixation_stim: autoDraw = False
62.0614 	EXP 	fixation_stim: autoDraw = False
62.0614 	EXP 	stim_flash_1: autoDraw = True
62.0782 	EXP 	stim_flash_1: autoDraw = False
62.1118 	EXP 	stim_flash_2: autoDraw = True
62.1284 	EXP 	stim_flash_2: autoDraw = False
62.1284 	EXP 	stim_flash_1: autoDraw = False
62.1284 	EXP 	stim_flash_2: autoDraw = False
62.1284 	EXP 	text: autoDraw = True
62.9041 	DATA 	Keypress: 1
62.9130 	EXP 	text: autoDraw = False
62.9130 	EXP 	block_message1: height = 0.05
62.9130 	EXP 	block_message1: height = 0.05
62.9130 	EXP 	block_message1: height = 0.05
62.9130 	EXP 	block_message1: text = 'You have reached the end of block 1 of 1.'
62.9130 	EXP 	block_message1: autoDraw = True
62.9130 	EXP 	block_message2: autoDraw = True
63.7019 	DATA 	Keypress: space
63.7115 	EXP 	block_message1: autoDraw = False
63.7115 	EXP 	block_message2: autoDraw = False
63.7115 	EXP 	end_text_1: height = 0.03
63.7115 	EXP 	end_text_1: height = 0.03
63.7115 	EXP 	end_text_1: height = 0.03
63.7115 	EXP 	end_text_1: text = 'Number of beeps\n0\n1\n2\n'
63.7115 	EXP 	end_text_2: height = 0.03
63.7115 	EXP 	end_text_2: height = 0.03
63.7115 	EXP 	end_text_2: height = 0.03
63.7115 	EXP 	end_text_2: text = 'Number of perceived flashes\n1.0\n0.67\n1.0\n'
63.7115 	EXP 	end_text_3: height = 0.03
63.7115 	EXP 	end_text_3: height = 0.03
63.7115 	EXP 	end_text_3: height = 0.03
63.7115 	EXP 	end_text_3: text = 'Number of flashes\n0\n0\n0\n1\n1\n1\n2\n2\n2\n'
63.7115 	EXP 	end_text_4: height = 0.03
63.7115 	EXP 	end_text_4: height = 0.03
63.7115 	EXP 	end_text_4: height = 0.03
63.7115 	EXP 	end_text_4: text = 'Number of beeps\n0\n1\n2\n0\n1\n2\n0\n1\n2\n'
63.7115 	EXP 	end_text_5: height = 0.03
63.7115 	EXP 	end_text_5: height = 0.03
63.7115 	EXP 	end_text_5: height = 0.03
63.7115 	EXP 	end_text_5: text = 'Number of perceived flashes\n0.0\n0.0\n0.0\n1.0\n1.0\n1.0\n2.0\n1.0\n2.0\n'
63.7115 	EXP 	end_text: autoDraw = True
63.7115 	EXP 	end_text_1: autoDraw = True
63.7115 	EXP 	end_text_2: autoDraw = True
63.7115 	EXP 	end_text_3: autoDraw = True
63.7115 	EXP 	end_text_4: autoDraw = True
63.7115 	EXP 	end_text_5: autoDraw = True
63.7115 	EXP 	end_text_space: autoDraw = True
68.8958 	DATA 	Keypress: escape
70.5025 	EXP 	window1: mouseVisible = True
